Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,21,2,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,27,-5228,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,31,5,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,27,-34938,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,26,7,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,27,3136079,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.1853140881011042,2.7285759351299097,0.6877245428967208,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,38,10,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,27,-4995,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,22,12,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,27,9386,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,32,15,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,27,9386,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,27,1306223,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.8205800857536594,0.903532168345907,0.9054005323835091,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,37,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,27,-264072,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.2748729675469266,-0.6626332030068581,2.1461184769255626,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,23,22,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,27,-95053,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,33,25,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,27,-11415,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,28,27,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,27,-4995,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,38,30,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,27,37118,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,24,32,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,27,-34938,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,34,35,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,27,-95053,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,29,37,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,27,-264072,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.2748729675469266,-0.6626332030068581,2.1461184769255626,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,39,40,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,27,1306223,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.8205800857536594,0.903532168345907,0.9054005323835091,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,25,42,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,27,-11415,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,35,45,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,27,-5228,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,30,47,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,27,37118,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,-0.4837354982246776
HSP21,63,Female,Heritage,Simultaneous,21,18,0,0,0,22,2,42,12,15,A,40,50,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,27,3136079,-0.08644501047529507,-1.1048298408029296,0.6577312246138863,1.1853140881011042,2.7285759351299097,0.6877245428967208,-0.4837354982246776
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,40,2,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,11,3136079,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.1853140881011042,2.7285759351299097,0.6877245428967208,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,30,4,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,11,37118,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,35,7,NA,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,11,-5228,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,25,9,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,11,-11415,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,39,12,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,11,1306223,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.8205800857536594,0.903532168345907,0.9054005323835091,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,29,14,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,11,-264072,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,34,17,NA,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,11,-95053,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,24,19,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,11,-34938,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,38,22,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,11,37118,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,28,24,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,11,-4995,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,11,-11415,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,23,29,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,11,-95053,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,37,32,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,11,-264072,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,27,34,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,11,1306223,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.8205800857536594,0.903532168345907,0.9054005323835091,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,32,37,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,11,9386,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,22,39,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,11,9386,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,36,42,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,11,-264072,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,26,44,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,11,3136079,-2.218755268865905,0.6533939918727003,-1.1859093292280691,1.1853140881011042,2.7285759351299097,0.6877245428967208,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,31,47,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,11,-34938,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,1.0336194711974043
HSP22,90,Female,Heritage,Sequential,22,32,0,4,3,14,0,32,5,6,B,21,49,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,11,-5228,-2.218755268865905,0.6533939918727003,-1.1859093292280691,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,1.0336194711974043
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,21,2,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,39,-5228,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,31,5,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,39,-34938,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,26,7,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,39,3136079,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.1853140881011042,2.7285759351299097,0.6877245428967208,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,38,10,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,39,-4995,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,22,12,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,39,9386,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,32,15,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,39,9386,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,39,1306223,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.8205800857536594,0.903532168345907,0.9054005323835091,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,37,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,39,-264072,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.2748729675469266,-0.6626332030068581,2.1461184769255626,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,23,22,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,39,-95053,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,33,25,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,39,-11415,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,28,27,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,39,-4995,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,38,30,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,39,37118,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,24,32,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,39,-34938,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,34,35,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,39,-95053,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,39,-264072,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.2748729675469266,-0.6626332030068581,2.1461184769255626,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,39,40,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,39,1306223,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.8205800857536594,0.903532168345907,0.9054005323835091,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,25,42,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,39,-11415,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,35,45,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,39,-5228,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,30,47,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,39,37118,1.5127876833176626,0.6533939918727003,0.6577312246138863,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,0.022049491582683038
HSP23,66,Female,Heritage,Sequential,23,32,0,4,1,40,10,42,19,20,A,40,50,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,39,3136079,1.5127876833176626,0.6533939918727003,0.6577312246138863,1.1853140881011042,2.7285759351299097,0.6877245428967208,0.022049491582683038
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,40,2,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,3136079,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.1853140881011042,2.7285759351299097,0.6877245428967208,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,30,4,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,37118,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,35,7,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-5228,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.7469737946600679,-0.40446992197849396,-0.7171428519094981,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,25,9,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-11415,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,39,12,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,1306223,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.8205800857536594,0.903532168345907,0.9054005323835091,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,29,14,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,-264072,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,34,17,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-95053,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,24,19,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-34938,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.6270594247773096,-0.43410178935557325,-0.6016847450743822,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,38,22,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,37118,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.6282305572821627,-0.3622352852921999,-0.6869808390966665,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,28,24,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,-4995,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.75109129543331,-0.4042375347318141,-0.7242783271577272,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,33,27,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,-11415,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.7182503225684682,-0.41064065114247883,-0.6402029035928617,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,23,29,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,-95053,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.6124413447888278,-0.4940586963691417,-0.4190771932481509,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,37,32,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,-264072,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,F,Irregular stative with durante,32,1306223,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.8205800857536594,0.903532168345907,0.9054005323835091,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,32,37,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,G,Regular stative with entre,32,9386,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,22,39,0,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,EAPT,E,Regular stative with durante,32,9386,0.5799019452717705,1.0929499500416078,1.7639155569190597,-0.7442783108051209,-0.38989435449789367,-0.7256596121490169,1.7922969559084452
HSP24,70,Female,Heritage,Sequential,24,28,0,5,4.5,40,3,48,16,16,B,36,42,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,EAPT,H,Irregular stative with entre,32,-264072,0.5799019452717705,1.0929499500416078,1.7639155569190597,1.2748729675469266,-0.6626332030068581,2.1461184769255626,1.7922969559084452
